CaseUID,Province,Harvest,date_harvested,year_harvested,time,easting,northing,Species,Sex,CWD_Status,e_min,e_aver,Dtown,Driver,Dstreams,Droad,rugg3,rugg6,rugg12,Road3km,Stream3km,Pcover3,Pagri3,Pgrass3,Popen3,Road6km,Stream6km,Pcover6,Pagri6,Pgrass6,Popen6,Road12km,Stream12km,Pcover12,Pagri12,Pgrass12,Popen12,m_aver,m_min,w_aver,w_min
16627,Alberta,Hunter,21/11/2008,2008,7,550307.404,5943218.078,mule deer,male,negative,20.03443856,97.96747857,13.7306,5.18556,100,800,19.2152,22.5445,22.5811,2253.183396,2891.943967,0.065485131,0.219585461,0.715827338,0.934514869,5157.696705,5396.440595,0.036420863,0.378747002,0.571342836,0.950689448,10934.22316,9221.870905,0.021893979,0.521256654,0.449891312,0.970158206,1.969044854,1.498500331,5.587216474,3.839332068
16646,Alberta,Hunter,16/11/2008,2008,7,524406.951,5810175.319,mule deer,male,negative,28.25588412,74.87980175,12.126399,8.373769,848.528015,0,4.823989,6.083089,7.13705,2999.048357,232.798837,0.296518607,0.470888355,0.031793641,0.50270108,5626.14567,771.224145,0.166067685,0.650793651,0.016489282,0.667265648,9921.57806,1668.481524,0.120605652,0.75653999,0.023173841,0.779551758,1.362073811,0.941454401,3.560458583,2.056554758
16654,Alberta,Hunter,11/11/2008,2008,7,548287.845,5860752.385,mule deer,male,negative,18.33485083,48.17882982,14.416999,1.5,141.421005,800,26.607,30.109399,33.773498,2945.664166,5241.467102,0.282888822,0.661672161,0.053341325,0.716212167,5122.314989,8972.40222,0.206922385,0.696733593,0.086643682,0.78513635,7348.958427,19010.64314,0.177180102,0.685720707,0.109011846,0.795774648,1.330676388,1.051758268,5.920085267,5.013463467
16657,Alberta,Hunter,16/11/2008,2008,7,530901.368,5815069.737,mule deer,male,negative,20.91019398,67.55709894,18.8733,12.7566,1476.47998,700,7.21041,9.475609,10.663599,2340.908385,0,0.186394966,0.726400959,0.02550255,0.751573269,5556.435951,0,0.175217522,0.734923492,0.05829462,0.792529253,9837.279561,469.58588,0.232395951,0.687589051,0.059997,0.747581552,1.30873139,0.868711876,3.469195942,1.918151941
16662,Alberta,Hunter,11/11/2008,2008,7,530944.061,5808592.681,mule deer,male,negative,22.61045017,72.12354177,18.853399,14.7648,1923.540039,600,4.897799,5.300479,6.800539,2462.213069,0,0.050074963,0.906146927,0,0.906146927,5535.884723,0,0.070357036,0.891989199,0.00750075,0.899939994,8291.845022,39.220606,0.071176779,0.870021751,0.011994003,0.882022051,1.587601594,1.164137175,4.29432788,2.780578098
16667,Alberta,Hunter,11/11/2008,2008,7,523211.004,5790753.504,mule deer,male,negative,39.16246836,90.00343392,22.953199,16.059,500,1029.560058,9.997859,14.758299,16.616699,0,871.131744,0.227954409,0.193161368,0.058418214,0.25374925,1206.479243,1462.034392,0.413529324,0.188690565,0.062659271,0.251387431,4086.127779,1462.034392,0.498162454,0.165079127,0.140383751,0.304582615,1.458160014,1.091495335,3.907198894,2.547373646
16668,Alberta,Hunter,14/11/2008,2008,7,523211.004,5790753.504,mule deer,male,negative,39.16246836,90.00343392,22.953199,16.059,500,1029.560058,9.997859,14.758299,16.616699,0,871.131744,0.227954409,0.193161368,0.058418214,0.25374925,1206.479243,1462.034392,0.413529324,0.188690565,0.062659271,0.251387431,4086.127779,1462.034392,0.498162454,0.165079127,0.140383751,0.304582615,1.458160014,1.091495335,3.907198894,2.547373646
16671,Alberta,Hunter,22/11/2008,2008,7,532545.485,5923632.566,mule deer,male,negative,7.735972239,88.84686754,12.790599,24.600799,300,0,20.7082,22.3959,20.822999,7894.113442,5183.861385,0.023395321,0.187762448,0.784707646,0.970005999,15282.02144,11640.37533,0.017241379,0.452473763,0.526260504,0.977361319,31653.43391,20611.83466,0.014552547,0.514590053,0.463511588,0.97697097,2.830473139,1.705898615,12.23203204,5.703394733
16672,Alberta,Hunter,13/11/2008,2008,7,522840.3,5797214.15,mule deer,male,negative,35.33743901,85.18977455,17.4011,13.6624,2807.129882,800,6.515659,7.00143,7.97489,1122.788697,0,0.109778044,0.614877025,0.255095923,0.865926815,2138.128041,0,0.138443078,0.589020549,0.240257794,0.829308535,4526.630835,0,0.15480387,0.636465912,0.178582134,0.814445361,1.463068097,1.085132491,3.693563088,2.307237532
16685,Alberta,Hunter,08/11/2008,2008,7,547037.387,5944805.116,mule deer,male,negative,20.01563958,100.104146,14.143899,1.98494,200,223.606994,16.0408,16.342199,21.654399,2790.23338,2156.940602,0.0005997,0.346926537,0.652082709,0.9994003,4818.044248,3127.574709,0.027577938,0.560701439,0.412284644,0.972422062,7666.283685,6310.890914,0.099640126,0.55345629,0.343251143,0.896911081,1.470542937,1.018071169,6.010729698,4.297215867
16686,Alberta,Hunter,18/11/2008,2008,7,564875.684,5833217.764,mule deer,male,negative,5.638959597,45.82680576,7.720099,15.780099,848.528015,905.539001,6.229459,6.395699,10.212499,343.280333,47.42634,0.326836582,0.153223388,0.400360144,0.55862069,2626.127074,480.712835,0.263039568,0.136241007,0.498875056,0.636690647,7575.505948,1251.024907,0.238587812,0.189191215,0.499737533,0.690128176,0.946974193,0.462326404,2.27468325,0.621199735
16689,Alberta,Hunter,12/11/2008,2008,7,525482,5809382,mule deer,male,negative,27.45025246,74.75330491,13.2966,9.730879,1612.449951,0,4.528069,6.427179,7.277919,5002.202521,0,0.111144398,0.653684841,0.083658171,0.737267825,7333.762264,0,0.105263158,0.689308742,0.052023988,0.741340531,12076.72195,268.239742,0.105713,0.757234968,0.0260003,0.783250862,1.377220289,0.960203612,3.801193763,2.310546996
16692,Alberta,Hunter,15/11/2008,2008,7,517892.254,5808522.949,mule deer,male,negative,34.34101173,80.27020028,6.132699,4.11461,2370.649902,900,4.772019,6.365709,8.055109,1048.131581,0,0.002097693,0.722205574,0.03055722,0.753670962,2218.733971,0,0.019043335,0.786174839,0.029244151,0.815414605,3548.781862,0,0.03120078,0.830345759,0.024960648,0.855321383,2.445718633,2.034752579,9.844964298,8.378332777
16698,Alberta,Hunter,28/11/2008,2008,7,557575.895,5769992.597,mule deer,male,negative,48.05443105,97.71853501,23.7306,56.2392,500,2529.820068,18.078599,20.943899,23.351699,0,1037.830503,0.167916042,0.276761619,0.50059952,0.776311844,0,1037.830503,0.179664067,0.351229754,0.432813437,0.781343731,0,1037.830503,0.167128832,0.391965825,0.421502474,0.810837143,1.962795423,1.658721574,5.676737783,4.530531794
16700,Alberta,Hunter,08/09/2008,2008,7,529374.131,5798860.927,mule deer,male,negative,29.15960817,80.37884784,19.225999,18.9834,1100,700,9.442749,9.024499,8.698249,3295.641825,0,0.002696225,0.818454164,0.065328139,0.883163571,6645.089267,435.357517,0.026524801,0.832758879,0.05982009,0.892552076,10727.09839,1450.951423,0.036948213,0.866072098,0.039436197,0.905868246,1.644674218,1.262142028,5.786419623,4.388131656
16708,Alberta,Hunter,13/11/2008,2008,7,552435.866,5907533.801,mule deer,male,negative,22.43097966,71.06385059,7.6922,34.442001,921.953979,538.515991,3.95647,4.406489,5.67529,4912.235399,0,0.011380653,0.98262953,0,0.98262953,12089.49658,3447.501759,0.007504127,0.986492571,0,0.986492571,29481.759,5108.774206,0.003748688,0.969560654,0.0059988,0.975408607,4.466470013,4.163740416,8.766712433,7.802466131
16731,Alberta,Hunter,13/11/2008,2008,7,521550.929,5850799.058,mule deer,male,negative,10.165174,61.04604677,10.235699,0.761577,854.400024,806.226013,5.454569,5.571139,5.83337,1133.818523,1055.990923,0.146282974,0.721223022,0.078789694,0.800959233,2779.51089,5127.883732,0.079298456,0.719532304,0.109995504,0.82926098,9637.176238,7716.085541,0.045819273,0.746006749,0.13984861,0.885789276,1.696592359,1.183992519,5.157757741,3.357665831
16738,Alberta,Hunter,02/12/2008,2008,7,492100,5838900,mule deer,male,negative,41.46862334,89.20445228,12.394,5.66127,800,824.620971,4.44843,4.362349,4.504539,216.307184,604.11873,0.088023952,0.590419162,0.272945411,0.864670659,625.784566,1812.819642,0.046483731,0.585844954,0.329034193,0.916779127,7951.086737,3120.180076,0.052757794,0.583108513,0.314084296,0.897706835,1.38188177,0.990828959,3.920100243,2.35905545
16745,Alberta,Hunter,02/12/2008,2008,7,491100,5849500,mule deer,male,negative,40.64369474,88.99104749,14.1365,0.3,300,300,27.3218,31.437599,32.914398,2662.112748,2800.561154,0.722005404,0.015310718,0.216426859,0.231462023,6938.925771,7058.789736,0.594720264,0.04499775,0.313681368,0.358782061,14298.27881,14870.901,0.438845144,0.12455943,0.385704653,0.509936258,1.337619324,0.954534893,3.481502401,1.912166612
16746,Alberta,Hunter,02/12/2008,2008,7,491100,5849400,mule deer,male,negative,40.64794856,88.99512051,14.2271,0.3,300,400,28.6018,31.480899,32.786499,2513.083228,2889.720469,0.709145427,0.012893553,0.226318945,0.24077961,7720.448644,6866.629435,0.590397599,0.04156039,0.319634018,0.36144036,14436.5193,15113.73897,0.440362846,0.112452208,0.395127436,0.507384362,1.337619324,0.954534893,3.481502401,1.912166612
16750,Alberta,Hunter,29/11/2008,2008,7,522721.868,5926808.344,mule deer,male,negative,17.16410114,95.78473551,13.5429,28.0046,781.025024,800,4.15677,4.723529,5.181509,3278.119027,1644.204375,0,0.59009009,0.388355342,0.978078078,6729.178858,4691.987888,0,0.695639143,0.264216054,0.959688296,11132.62385,8806.470853,0,0.74608174,0.213038591,0.959430071,8.808318856,8.439253473,147.1606659,142.8853929
16752,Alberta,Hunter,01/12/2008,2008,7,538894.843,5832945.561,mule deer,male,negative,2.160332152,52.1848192,12.2025,5.44243,3000,2884.439941,1.60306,1.958899,2.10944,0,0,0.378224355,0,0.622715013,0.621775645,0,0,0.375918429,0,0.618476305,0.617783776,0,0,0.325858707,0.021898905,0.64839943,0.669716514,1.077467085,0.278288979,2.654933473,0.249975881
16757,Alberta,Hunter,02/12/2008,2008,7,512411,5837699,mule deer,male,negative,23.29465939,70.83342938,14.8758,4.472139,223.606994,500,3.006609,3.310869,4.336989,3523.066708,900.347605,0.254719808,0.619418639,0.072394112,0.692538208,10559.17006,900.347605,0.282908546,0.490554723,0.190047962,0.683358321,16303.81802,900.347605,0.325638912,0.45237203,0.183099648,0.63456494,1.138031409,0.702238314,3.028906432,1.390925001
16758,Alberta,Hunter,02/12/2008,2008,7,518309,5834671,mule deer,male,negative,20.57560206,66.5592091,19.276899,1.897369,1897.369995,632.455993,1.486709,2.443789,5.10862,1720.45031,0,0.387290168,0.004796163,0.604141657,0.612709832,5321.512631,0,0.42251199,0.032523981,0.53868066,0.571492806,13234.84533,292.379427,0.438647778,0.046548235,0.461250187,0.508357694,1.06781285,0.602310464,2.815647748,1.143329148
16769,Alberta,Hunter,02/12/2008,2008,7,541733.196,5865552.153,mule deer,male,negative,17.52347091,51.9853662,11.216099,0.316228,141.421005,1204.160034,36.0107,37.0428,37.577098,0,5787.644614,0.094639114,0.635519617,0.25651783,0.88918838,493.408426,10049.46567,0.112243369,0.608122284,0.259181532,0.866476847,1654.187867,17522.96952,0.106115108,0.682703837,0.192365382,0.875,1.447119001,1.166053929,5.561571166,4.570497027
16844,Alberta,Hunter,12/11/2008,2008,7,515986,5890400,mule deer,male,negative,40.07338641,77.93908759,20.4841,11.180299,565.684997,0,13.0563,15.547499,16.821599,5115.539997,4015.490442,0.030266707,0.820797123,0.120720721,0.940665268,6874.795456,7380.526036,0.020833333,0.8433753,0.108298382,0.951738609,12540.48916,11935.44082,0.027298635,0.82840858,0.124147749,0.952752362,1.980684094,1.753135171,13.45323384,12.5627478
16849,Alberta,Hunter,27/11/2008,2008,7,498800,5835700,mule deer,male,negative,36.36759164,83.65271241,11.666199,12.625399,4167.72998,300,7.207079,8.113929,9.570659,3887.729154,0,0.161164466,0.429771909,0.395795796,0.828031212,5686.87042,0,0.103494825,0.439178041,0.449512378,0.891105445,10374.17713,0,0.092477312,0.434860872,0.459548624,0.896947424,1.325127899,0.920095955,4.113811685,2.524067958
16852,Alberta,Hunter,27/11/2008,2008,7,525200,5833100,mule deer,male,negative,14.89567095,61.49419432,15.928899,7.496669,4589.120117,100,4.277279,6.53693,9.026149,2997.53352,0,0.673157579,0,0.323741007,0.32654284,5524.903224,0,0.587044534,0,0.370953237,0.368271105,8683.622516,0,0.468996026,0,0.440053985,0.439604109,0.972104983,0.483525006,2.71182213,1.019402626
16860,Alberta,Hunter,27/11/2008,2008,7,507900,5840100,mule deer,male,negative,26.26047833,74.37996319,12.5936,9.457799,3252.689941,400,5.3104,6.494559,6.832089,4934.641218,0,0.212893553,0.331034483,0.462529976,0.787106447,8543.749299,0,0.234658665,0.35723931,0.409929504,0.765341335,13778.30254,0,0.268385936,0.425669091,0.307046477,0.731614064,1.178228339,0.754453977,3.097727425,1.472132724
16864,Alberta,Hunter,27/11/2008,2008,7,511200,5836400,mule deer,male,negative,25.00588703,72.24598752,16.1028,5.28867,1860.109985,282.842987,2.81608,3.97583,5.70868,3828.698094,0,0.531755542,0.256740563,0.206111444,0.463451168,11683.87508,0,0.501874344,0.324636377,0.135191847,0.459289249,18744.31739,243.892163,0.486766139,0.341756017,0.128157086,0.469820799,1.163334971,0.725913819,2.991081866,1.354184351
16875,Alberta,Hunter,27/11/2008,2008,7,517800,5836100,mule deer,male,negative,19.92816565,66.5422319,17.7924,0.8,860.232971,100,4.513539,5.01105,5.073219,3242.562977,1509.710734,0.425104853,0,0.230976633,0.230677052,4606.246191,5085.511744,0.407557355,0.023391813,0.330185851,0.353276353,7072.487215,9410.549417,0.39469146,0.081952463,0.338829349,0.420484367,1.143695102,0.682155562,2.861459899,1.187666105
16876,Alberta,Hunter,27/11/2008,2008,7,501800,5854400,mule deer,male,negative,30.08194013,79.00188998,5.903389,5.445179,2370.649902,100,2.111409,2.61538,3.259609,4630.642356,0,0.217195926,0.118034751,0.646882494,0.763031756,8762.415563,0,0.330784226,0.150697256,0.50014988,0.65077223,16209.8893,0,0.282222389,0.239784059,0.442828222,0.682012447,1.280241672,0.892743651,3.237913927,1.66012541
16877,Alberta,Hunter,27/11/2008,2008,7,514300,5839800,mule deer,male,negative,20.61131209,68.65930434,13.147199,3.74833,2483.949951,500,2.00879,2.43526,2.956239,3621.093074,0,0.373353293,0.373053892,0.25164967,0.626646707,7260.752795,0,0.324336482,0.363322837,0.309088182,0.673264357,13662.01935,0,0.297661871,0.376423861,0.317909105,0.695218825,1.154447308,0.713011007,2.992359568,1.340885079
16879,Alberta,Hunter,02/12/2008,2008,7,526200,5839900,mule deer,male,negative,11.52511627,58.36976545,10.912799,4.949749,1676.310058,400,5.29955,7.153619,9.06686,2383.781261,0,0.22395677,0.501050736,0.271582734,0.77604323,3248.077237,0,0.17879106,0.407679616,0.416291629,0.82120894,10366.16972,976.202733,0.186651669,0.347506562,0.456057541,0.801724784,0.967028659,0.478956876,2.712821617,0.994698178
16880,Alberta,Hunter,01/12/2008,2008,7,495500,5836600,mule deer,male,negative,39.03381767,86.4926852,12.2066,9.765239,1941.650024,0,4.496339,5.768789,6.675189,2091.457782,0,0.505702281,0.305222089,0.184684685,0.492196879,5171.305001,0,0.393430328,0.374381281,0.2,0.577171141,10536.65639,227.619869,0.264156604,0.430510763,0.277423708,0.709817745,1.301870821,0.900114935,3.440426578,1.864661182
16881,Alberta,Hunter,01/12/2008,2008,7,500100,5833400,mule deer,male,negative,36.16140741,83.04608635,9.93177,15.227,4726.520019,583.09497,3.573689,5.40597,7.732069,2090.160172,0,0.126423008,0.850808868,0.022468544,0.873576992,4009.380729,0,0.118308592,0.832808517,0.048411271,0.881691408,7388.684285,0,0.131138937,0.801979456,0.065502511,0.868411187,1.453119795,1.039316038,3.273991718,1.667990288
16882,Alberta,Hunter,29/11/2008,2008,7,499500,5833100,mule deer,male,negative,36.83222483,83.67276647,9.41541,15.060199,4104.879882,300,5.861639,7.21676,8.36565,992.914262,0,0.021270222,0.959856201,0.017974835,0.978729778,3999.085412,0,0.060878692,0.910781227,0.027727818,0.939121308,6904.888703,0,0.09679838,0.868411187,0.034549951,0.90312664,1.462693279,1.05496635,3.273991718,1.667990288
16886,Alberta,Hunter,29/11/2008,2008,7,502800,5851800,mule deer,male,negative,28.91566914,78.02138552,5.643579,7.55844,3190.610107,500,2.801049,3.748709,4.705349,2431.928776,0,0.47916042,0,0.481115108,0.48035982,5662.789689,0,0.441110278,0.001350338,0.497375131,0.502475619,11749.73965,0,0.528900217,0.008921208,0.399025487,0.410075718,1.275469945,0.883053358,3.195544346,1.611110523
16891,Alberta,Hunter,28/11/2008,2008,7,518100,5831700,mule deer,male,negative,22.11675865,67.79214161,20.468799,2.529819,2563.199951,141.421005,4.052199,4.050529,5.01066,9503.166036,0,0.492953523,0.002098951,0.287470024,0.289055472,14512.67269,0,0.446511628,0.03555889,0.287985601,0.325131283,23819.79157,0,0.424844441,0.135242522,0.285457271,0.423120174,1.087446913,0.621343972,2.889077271,1.220024444
16892,Alberta,Hunter,28/11/2008,2008,7,525800,5833000,mule deer,male,negative,14.31202337,61.06773581,15.6083,7.99312,3981.20996,500,7.090579,9.0683,10.918899,1984.553428,0,0.723589436,0,0.269069069,0.268607443,4331.869436,0,0.608819559,0,0.374943736,0.374681266,10236.30935,0,0.500337508,0,0.449576366,0.4479862,0.972104983,0.483525006,2.732626389,1.03864834
16898,Alberta,Hunter,29/10/2008,2008,7,515100,5837900,mule deer,male,negative,20.91952165,68.39631565,15.192099,1.969769,1486.609985,0,2.635509,2.736769,2.929559,5332.711726,0,0.099760336,0.44367885,0.207609347,0.651288197,7697.491501,0,0.141850352,0.432898486,0.210881295,0.641925326,10944.02762,2375.864308,0.159556122,0.395366274,0.28486847,0.679988003,1.211733462,0.763780821,3.133764721,1.47164303
16903,Alberta,Hunter,29/11/2008,2008,7,497500,5849100,mule deer,male,negative,34.27211581,83.00304757,11.588399,5.608029,4617.359863,360.554992,3.27653,4.51166,5.45719,1661.281967,0,0.861676647,0.006287425,0.108578284,0.113473054,3608.402161,0,0.73234368,0.003148898,0.230203959,0.233318339,5761.329334,0,0.645683453,0.003821942,0.32720864,0.329286571,1.245616794,0.85613958,3.218243019,1.636284977
16904,Alberta,Hunter,29/11/2008,2008,7,497500,5849100,mule deer,male,negative,34.27211581,83.00304757,11.588399,5.608029,4617.359863,360.554992,3.27653,4.51166,5.45719,1661.281967,0,0.861676647,0.006287425,0.108578284,0.113473054,3608.402161,0,0.73234368,0.003148898,0.230203959,0.233318339,5761.329334,0,0.645683453,0.003821942,0.32720864,0.329286571,1.245616794,0.85613958,3.218243019,1.636284977
16909,Alberta,Hunter,28/11/2008,2008,7,488500,5845000,mule deer,male,negative,43.64857068,91.75360456,12.2381,0.632456,360.554992,282.842987,16.924299,19.0547,21.345699,2748.914676,3542.501006,0.017707083,0.225090036,0.728498651,0.955282113,5488.229576,9020.594052,0.026670662,0.200329637,0.700525131,0.903206473,9023.807093,19311.32526,0.057783107,0.150341003,0.649167542,0.800719478,1.844076988,1.463003536,3.9862331,2.423133367
16917,Alberta,Hunter,28/11/2008,2008,7,488300,5849600,mule deer,male,negative,43.43770853,91.62767801,13.077099,2.158699,1019.799987,400,4.830039,10.6534,21.396499,3982.998171,0,0,0.975733972,0.024580336,1,9726.188003,806.097168,0.007497376,0.905083221,0.088129496,0.992502624,17263.82401,8426.274784,0.039514134,0.779410662,0.181525081,0.960485866,1.536883154,1.158456978,4.401701694,2.841233133
16920,Alberta,Hunter,08/12/2008,2008,7,539052.066,5926922.778,mule deer,male,negative,1.150296703,88.52023546,5.54707,19.437299,0,800,19.236799,21.2283,22.9962,2141.469457,10651.07886,0.141699189,0.279195437,0.576011994,0.85709997,4487.874636,15832.38796,0.095080984,0.432663467,0.437781109,0.871625675,7118.870594,24002.49771,0.077776944,0.578489462,0.307980517,0.887122178,1.959038656,0.216126024,9.029610171,0.710528234
16925,Alberta,Hunter,24/11/2008,2008,7,550941.429,5896179.412,mule deer,male,negative,12.94404844,64.20882574,12.9356,25.879899,900,100,9.508419,10.9047,15.027099,5057.995986,236.957816,0.274962519,0.716941529,0.00029967,0.717241379,8428.296866,700.071873,0.186046512,0.790247562,0.01590159,0.805851463,13468.69248,3177.368897,0.142482386,0.837655524,0.015444594,0.853470244,1.558491012,1.293773239,7.442782986,6.571124661
